

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  7.950E+01 7.40459E-26 -3.704E-03 ( 2.251E-13, 6.241E-16) ( 1.529E-13,-1.852E-16)  1.00E-07
  8.000E+01 7.20164E-26 -3.759E-03 ( 2.214E-13, 7.361E-16) ( 1.516E-13,-1.074E-16)  1.00E-07
  8.050E+01 7.00509E-26 -3.815E-03 ( 2.179E-13, 8.433E-16) ( 1.503E-13,-3.155E-17)  1.00E-07
  8.100E+01 6.81471E-26 -3.871E-03 ( 2.144E-13, 9.461E-16) ( 1.490E-13, 4.222E-17)  1.00E-07
  8.150E+01 6.63027E-26 -3.927E-03 ( 2.109E-13, 1.044E-15) ( 1.477E-13, 1.140E-16)  1.00E-07
  8.200E+01 6.45155E-26 -3.984E-03 ( 2.076E-13, 1.139E-15) ( 1.464E-13, 1.838E-16)  1.00E-07
  8.250E+01 6.27835E-26 -4.042E-03 ( 2.042E-13, 1.229E-15) ( 1.451E-13, 2.518E-16)  1.00E-07
  8.300E+01 6.11046E-26 -4.100E-03 ( 2.010E-13, 1.315E-15) ( 1.439E-13, 3.178E-16)  1.00E-07
  8.350E+01 5.94770E-26 -4.159E-03 ( 1.978E-13, 1.397E-15) ( 1.426E-13, 3.821E-16)  1.00E-07
  8.400E+01 5.78987E-26 -4.218E-03 ( 1.947E-13, 1.476E-15) ( 1.414E-13, 4.446E-16)  1.00E-07
  8.450E+01 5.63682E-26 -4.278E-03 ( 1.916E-13, 1.551E-15) ( 1.402E-13, 5.053E-16)  1.00E-07
  8.500E+01 5.48836E-26 -4.338E-03 ( 1.886E-13, 1.622E-15) ( 1.390E-13, 5.644E-16)  1.00E-07
  8.550E+01 5.34433E-26 -4.399E-03 ( 1.856E-13, 1.691E-15) ( 1.378E-13, 6.217E-16)  1.00E-07
  8.600E+01 5.20459E-26 -4.461E-03 ( 1.827E-13, 1.756E-15) ( 1.366E-13, 6.775E-16)  1.00E-07
  8.650E+01 5.06897E-26 -4.523E-03 ( 1.798E-13, 1.818E-15) ( 1.354E-13, 7.317E-16)  1.00E-07
  8.700E+01 4.93735E-26 -4.585E-03 ( 1.770E-13, 1.877E-15) ( 1.343E-13, 7.843E-16)  1.00E-07
  8.750E+01 4.80957E-26 -4.648E-03 ( 1.743E-13, 1.934E-15) ( 1.331E-13, 8.354E-16)  1.00E-07
  8.800E+01 4.68552E-26 -4.712E-03 ( 1.716E-13, 1.987E-15) ( 1.320E-13, 8.850E-16)  1.00E-07
  8.850E+01 4.56506E-26 -4.777E-03 ( 1.689E-13, 2.038E-15) ( 1.308E-13, 9.332E-16)  1.00E-07
  8.900E+01 4.44807E-26 -4.842E-03 ( 1.663E-13, 2.086E-15) ( 1.297E-13, 9.799E-16)  1.00E-07
  8.950E+01 4.33443E-26 -4.907E-03 ( 1.637E-13, 2.132E-15) ( 1.286E-13, 1.025E-15)  1.00E-07
  9.000E+01 4.22404E-26 -4.974E-03 ( 1.612E-13, 2.176E-15) ( 1.275E-13, 1.069E-15)  1.00E-07
  9.050E+01 4.11678E-26 -5.040E-03 ( 1.587E-13, 2.217E-15) ( 1.264E-13, 1.112E-15)  1.00E-07
  9.100E+01 4.01255E-26 -5.108E-03 ( 1.563E-13, 2.256E-15) ( 1.253E-13, 1.153E-15)  1.00E-07
  9.150E+01 3.91126E-26 -5.176E-03 ( 1.539E-13, 2.293E-15) ( 1.242E-13, 1.193E-15)  1.00E-07
  9.200E+01 3.81279E-26 -5.245E-03 ( 1.515E-13, 2.327E-15) ( 1.232E-13, 1.232E-15)  1.00E-07
  9.250E+01 3.71708E-26 -5.314E-03 ( 1.492E-13, 2.360E-15) ( 1.221E-13, 1.270E-15)  1.00E-07
  9.300E+01 3.62401E-26 -5.384E-03 ( 1.469E-13, 2.391E-15) ( 1.211E-13, 1.306E-15)  1.00E-07
  9.350E+01 3.53351E-26 -5.455E-03 ( 1.446E-13, 2.420E-15) ( 1.200E-13, 1.341E-15)  1.00E-07
  9.400E+01 3.44550E-26 -5.527E-03 ( 1.424E-13, 2.447E-15) ( 1.190E-13, 1.375E-15)  1.00E-07
  9.450E+01 3.35989E-26 -5.599E-03 ( 1.403E-13, 2.472E-15) ( 1.180E-13, 1.408E-15)  1.00E-07
  9.500E+01 3.27662E-26 -5.672E-03 ( 1.381E-13, 2.496E-15) ( 1.169E-13, 1.440E-15)  1.00E-07
  9.550E+01 3.19560E-26 -5.745E-03 ( 1.360E-13, 2.518E-15) ( 1.159E-13, 1.471E-15)  1.00E-07
  9.600E+01 3.11676E-26 -5.819E-03 ( 1.340E-13, 2.538E-15) ( 1.149E-13, 1.501E-15)  1.00E-07
  9.650E+01 3.04004E-26 -5.894E-03 ( 1.319E-13, 2.557E-15) ( 1.139E-13, 1.529E-15)  1.00E-07
  9.700E+01 2.96538E-26 -5.970E-03 ( 1.299E-13, 2.575E-15) ( 1.130E-13, 1.557E-15)  1.00E-07
  9.750E+01 2.89270E-26 -6.047E-03 ( 1.280E-13, 2.591E-15) ( 1.120E-13, 1.584E-15)  1.00E-07
  9.800E+01 2.82194E-26 -6.124E-03 ( 1.261E-13, 2.606E-15) ( 1.110E-13, 1.609E-15)  1.00E-07
  9.850E+01 2.75305E-26 -6.202E-03 ( 1.242E-13, 2.619E-15) ( 1.100E-13, 1.634E-15)  1.00E-07
  9.900E+01 2.68597E-26 -6.280E-03 ( 1.223E-13, 2.632E-15) ( 1.091E-13, 1.658E-15)  1.00E-07
  9.950E+01 2.62065E-26 -6.360E-03 ( 1.204E-13, 2.643E-15) ( 1.081E-13, 1.681E-15)  1.00E-07
  1.000E+02 2.55703E-26 -6.440E-03 ( 1.186E-13, 2.652E-15) ( 1.072E-13, 1.702E-15)  1.00E-07
  1.005E+02 2.49506E-26 -6.521E-03 ( 1.168E-13, 2.661E-15) ( 1.062E-13, 1.724E-15)  1.00E-07
  1.010E+02 2.43469E-26 -6.603E-03 ( 1.151E-13, 2.669E-15) ( 1.053E-13, 1.744E-15)  1.00E-07
  1.015E+02 2.37587E-26 -6.686E-03 ( 1.134E-13, 2.675E-15) ( 1.044E-13, 1.763E-15)  1.00E-07
  1.020E+02 2.31856E-26 -6.769E-03 ( 1.117E-13, 2.681E-15) ( 1.035E-13, 1.782E-15)  1.00E-07
  1.025E+02 2.26271E-26 -6.853E-03 ( 1.100E-13, 2.686E-15) ( 1.026E-13, 1.799E-15)  1.00E-07
  1.030E+02 2.20828E-26 -6.939E-03 ( 1.083E-13, 2.689E-15) ( 1.017E-13, 1.816E-15)  1.00E-07
  1.035E+02 2.15523E-26 -7.025E-03 ( 1.067E-13, 2.692E-15) ( 1.008E-13, 1.832E-15)  1.00E-07
  1.040E+02 2.10352E-26 -7.112E-03 ( 1.051E-13, 2.694E-15) ( 9.986E-14, 1.848E-15)  1.00E-07
  1.045E+02 2.05311E-26 -7.200E-03 ( 1.036E-13, 2.695E-15) ( 9.897E-14, 1.862E-15)  1.00E-07
  1.050E+02 2.00396E-26 -7.288E-03 ( 1.020E-13, 2.695E-15) ( 9.809E-14, 1.876E-15)  1.00E-07
  1.055E+02 1.95603E-26 -7.378E-03 ( 1.005E-13, 2.695E-15) ( 9.722E-14, 1.889E-15)  1.00E-07
  1.060E+02 1.90930E-26 -7.469E-03 ( 9.899E-14, 2.694E-15) ( 9.635E-14, 1.901E-15)  1.00E-07
  1.065E+02 1.86372E-26 -7.560E-03 ( 9.752E-14, 2.692E-15) ( 9.548E-14, 1.913E-15)  1.00E-07
  1.070E+02 1.81926E-26 -7.653E-03 ( 9.606E-14, 2.689E-15) ( 9.462E-14, 1.924E-15)  1.00E-07
  1.075E+02 1.77590E-26 -7.746E-03 ( 9.463E-14, 2.686E-15) ( 9.377E-14, 1.934E-15)  1.00E-07
  1.080E+02 1.73360E-26 -7.841E-03 ( 9.323E-14, 2.682E-15) ( 9.292E-14, 1.944E-15)  1.00E-07
  1.085E+02 1.69233E-26 -7.936E-03 ( 9.184E-14, 2.677E-15) ( 9.208E-14, 1.953E-15)  1.00E-07
  1.090E+02 1.65206E-26 -8.033E-03 ( 9.047E-14, 2.672E-15) ( 9.124E-14, 1.961E-15)  1.00E-07
  1.095E+02 1.61277E-26 -8.130E-03 ( 8.913E-14, 2.667E-15) ( 9.040E-14, 1.969E-15)  1.00E-07
  1.100E+02 1.57443E-26 -8.229E-03 ( 8.780E-14, 2.660E-15) ( 8.958E-14, 1.976E-15)  1.00E-07
  1.105E+02 1.53700E-26 -8.329E-03 ( 8.650E-14, 2.654E-15) ( 8.875E-14, 1.983E-15)  1.00E-07
  1.110E+02 1.50048E-26 -8.430E-03 ( 8.521E-14, 2.646E-15) ( 8.793E-14, 1.989E-15)  1.00E-07
  1.115E+02 1.46483E-26 -8.531E-03 ( 8.395E-14, 2.639E-15) ( 8.712E-14, 1.994E-15)  1.00E-07
  1.120E+02 1.43003E-26 -8.634E-03 ( 8.270E-14, 2.631E-15) ( 8.631E-14, 1.999E-15)  1.00E-07
  1.125E+02 1.39605E-26 -8.739E-03 ( 8.147E-14, 2.622E-15) ( 8.551E-14, 2.003E-15)  1.00E-07
  1.130E+02 1.36288E-26 -8.844E-03 ( 8.027E-14, 2.613E-15) ( 8.471E-14, 2.007E-15)  1.00E-07
  1.135E+02 1.33049E-26 -8.951E-03 ( 7.907E-14, 2.604E-15) ( 8.391E-14, 2.010E-15)  1.00E-07
  1.140E+02 1.29886E-26 -9.058E-03 ( 7.790E-14, 2.594E-15) ( 8.312E-14, 2.013E-15)  1.00E-07
  1.145E+02 1.26798E-26 -9.167E-03 ( 7.675E-14, 2.584E-15) ( 8.233E-14, 2.015E-15)  1.00E-07
  1.150E+02 1.23781E-26 -9.277E-03 ( 7.561E-14, 2.573E-15) ( 8.155E-14, 2.016E-15)  1.00E-07
  1.155E+02 1.20835E-26 -9.389E-03 ( 7.449E-14, 2.563E-15) ( 8.077E-14, 2.017E-15)  1.00E-07
  1.160E+02 1.17958E-26 -9.502E-03 ( 7.338E-14, 2.552E-15) ( 8.000E-14, 2.018E-15)  1.00E-07
  1.165E+02 1.15147E-26 -9.616E-03 ( 7.230E-14, 2.540E-15) ( 7.923E-14, 2.018E-15)  1.00E-07
  1.170E+02 1.12401E-26 -9.731E-03 ( 7.122E-14, 2.529E-15) ( 7.846E-14, 2.018E-15)  1.00E-07
  1.175E+02 1.09718E-26 -9.848E-03 ( 7.017E-14, 2.517E-15) ( 7.770E-14, 2.017E-15)  1.00E-07
  1.180E+02 1.07097E-26 -9.966E-03 ( 6.913E-14, 2.504E-15) ( 7.694E-14, 2.016E-15)  1.00E-07
  1.185E+02 1.04536E-26 -1.009E-02 ( 6.811E-14, 2.492E-15) ( 7.619E-14, 2.014E-15)  1.00E-07
  1.190E+02 1.02033E-26 -1.021E-02 ( 6.710E-14, 2.479E-15) ( 7.544E-14, 2.012E-15)  1.00E-07
  1.195E+02 9.95880E-27 -1.033E-02 ( 6.610E-14, 2.467E-15) ( 7.469E-14, 2.009E-15)  1.00E-07
  1.200E+02 9.71982E-27 -1.045E-02 ( 6.512E-14, 2.454E-15) ( 7.395E-14, 2.006E-15)  1.00E-07
  1.205E+02 9.48627E-27 -1.058E-02 ( 6.416E-14, 2.440E-15) ( 7.321E-14, 2.003E-15)  1.00E-07
  1.210E+02 9.25801E-27 -1.071E-02 ( 6.321E-14, 2.427E-15) ( 7.247E-14, 1.999E-15)  1.00E-07
  1.215E+02 9.03490E-27 -1.083E-02 ( 6.227E-14, 2.413E-15) ( 7.174E-14, 1.994E-15)  1.00E-07
  1.220E+02 8.81681E-27 -1.096E-02 ( 6.135E-14, 2.400E-15) ( 7.101E-14, 1.990E-15)  1.00E-07
  1.225E+02 8.60363E-27 -1.110E-02 ( 6.044E-14, 2.386E-15) ( 7.029E-14, 1.985E-15)  1.00E-07
  1.230E+02 8.39524E-27 -1.123E-02 ( 5.955E-14, 2.372E-15) ( 6.957E-14, 1.979E-15)  1.00E-07
  1.235E+02 8.19151E-27 -1.137E-02 ( 5.867E-14, 2.358E-15) ( 6.885E-14, 1.973E-15)  1.00E-07
  1.240E+02 7.99233E-27 -1.150E-02 ( 5.780E-14, 2.343E-15) ( 6.813E-14, 1.967E-15)  1.00E-07
  1.245E+02 7.79759E-27 -1.164E-02 ( 5.695E-14, 2.329E-15) ( 6.742E-14, 1.961E-15)  1.00E-07
  1.250E+02 7.60719E-27 -1.178E-02 ( 5.610E-14, 2.315E-15) ( 6.671E-14, 1.954E-15)  1.00E-07
  1.255E+02 7.42103E-27 -1.192E-02 ( 5.527E-14, 2.300E-15) ( 6.601E-14, 1.946E-15)  1.00E-07
  1.260E+02 7.23899E-27 -1.207E-02 ( 5.446E-14, 2.286E-15) ( 6.530E-14, 1.939E-15)  1.00E-07
  1.265E+02 7.06098E-27 -1.221E-02 ( 5.365E-14, 2.271E-15) ( 6.460E-14, 1.931E-15)  1.00E-07
  1.270E+02 6.88691E-27 -1.236E-02 ( 5.286E-14, 2.256E-15) ( 6.391E-14, 1.923E-15)  1.00E-07
  1.275E+02 6.71668E-27 -1.251E-02 ( 5.208E-14, 2.242E-15) ( 6.321E-14, 1.914E-15)  1.00E-07
  1.280E+02 6.55021E-27 -1.266E-02 ( 5.131E-14, 2.227E-15) ( 6.252E-14, 1.905E-15)  1.00E-07
  1.285E+02 6.38740E-27 -1.282E-02 ( 5.055E-14, 2.212E-15) ( 6.183E-14, 1.896E-15)  1.00E-07
  1.290E+02 6.22817E-27 -1.297E-02 ( 4.981E-14, 2.197E-15) ( 6.115E-14, 1.886E-15)  1.00E-07
  1.295E+02 6.07244E-27 -1.313E-02 ( 4.907E-14, 2.182E-15) ( 6.046E-14, 1.876E-15)  1.00E-07
  1.300E+02 5.92013E-27 -1.329E-02 ( 4.835E-14, 2.168E-15) ( 5.979E-14, 1.866E-15)  1.00E-07
  1.305E+02 5.77116E-27 -1.346E-02 ( 4.764E-14, 2.153E-15) ( 5.911E-14, 1.856E-15)  1.00E-07
  1.310E+02 5.62545E-27 -1.362E-02 ( 4.694E-14, 2.138E-15) ( 5.843E-14, 1.845E-15)  1.00E-07
  1.315E+02 5.48293E-27 -1.379E-02 ( 4.625E-14, 2.123E-15) ( 5.776E-14, 1.834E-15)  1.00E-07
  1.320E+02 5.34352E-27 -1.396E-02 ( 4.557E-14, 2.108E-15) ( 5.709E-14, 1.823E-15)  1.00E-07
  1.325E+02 5.20717E-27 -1.413E-02 ( 4.490E-14, 2.093E-15) ( 5.643E-14, 1.811E-15)  1.00E-07
  1.330E+02 5.07379E-27 -1.431E-02 ( 4.424E-14, 2.078E-15) ( 5.576E-14, 1.800E-15)  1.00E-07
  1.335E+02 4.94333E-27 -1.448E-02 ( 4.359E-14, 2.064E-15) ( 5.510E-14, 1.787E-15)  1.00E-07
  1.340E+02 4.81571E-27 -1.466E-02 ( 4.295E-14, 2.049E-15) ( 5.444E-14, 1.775E-15)  1.00E-07
  1.345E+02 4.69088E-27 -1.485E-02 ( 4.232E-14, 2.034E-15) ( 5.378E-14, 1.762E-15)  1.00E-07
  1.350E+02 4.56878E-27 -1.503E-02 ( 4.170E-14, 2.020E-15) ( 5.313E-14, 1.750E-15)  1.00E-07
  1.355E+02 4.44934E-27 -1.522E-02 ( 4.109E-14, 2.005E-15) ( 5.247E-14, 1.737E-15)  1.00E-07
  1.360E+02 4.33251E-27 -1.541E-02 ( 4.049E-14, 1.991E-15) ( 5.182E-14, 1.723E-15)  1.00E-07
  1.365E+02 4.21823E-27 -1.560E-02 ( 3.990E-14, 1.976E-15) ( 5.118E-14, 1.710E-15)  1.00E-07
  1.370E+02 4.10645E-27 -1.580E-02 ( 3.932E-14, 1.962E-15) ( 5.053E-14, 1.696E-15)  1.00E-07
  1.375E+02 3.99711E-27 -1.600E-02 ( 3.875E-14, 1.947E-15) ( 4.989E-14, 1.682E-15)  1.00E-07
  1.380E+02 3.89017E-27 -1.620E-02 ( 3.819E-14, 1.933E-15) ( 4.925E-14, 1.668E-15)  1.00E-07
  1.385E+02 3.78557E-27 -1.640E-02 ( 3.764E-14, 1.919E-15) ( 4.861E-14, 1.653E-15)  1.00E-07
  1.390E+02 3.68327E-27 -1.661E-02 ( 3.709E-14, 1.905E-15) ( 4.797E-14, 1.638E-15)  1.00E-07
  1.395E+02 3.58321E-27 -1.682E-02 ( 3.656E-14, 1.891E-15) ( 4.733E-14, 1.624E-15)  1.00E-07
  1.400E+02 3.48535E-27 -1.704E-02 ( 3.603E-14, 1.877E-15) ( 4.670E-14, 1.608E-15)  1.00E-07
  1.405E+02 3.38965E-27 -1.726E-02 ( 3.552E-14, 1.863E-15) ( 4.607E-14, 1.593E-15)  1.00E-07
  1.410E+02 3.29605E-27 -1.748E-02 ( 3.501E-14, 1.849E-15) ( 4.544E-14, 1.578E-15)  1.00E-07
  1.415E+02 3.20453E-27 -1.770E-02 ( 3.451E-14, 1.836E-15) ( 4.481E-14, 1.562E-15)  1.00E-07
  1.420E+02 3.11503E-27 -1.793E-02 ( 3.402E-14, 1.822E-15) ( 4.418E-14, 1.546E-15)  1.00E-07
  1.425E+02 3.02752E-27 -1.816E-02 ( 3.353E-14, 1.809E-15) ( 4.356E-14, 1.530E-15)  1.00E-07
  1.430E+02 2.94196E-27 -1.840E-02 ( 3.306E-14, 1.796E-15) ( 4.294E-14, 1.514E-15)  1.00E-07
  1.435E+02 2.85831E-27 -1.864E-02 ( 3.259E-14, 1.783E-15) ( 4.232E-14, 1.497E-15)  1.00E-07
  1.440E+02 2.77652E-27 -1.888E-02 ( 3.213E-14, 1.769E-15) ( 4.170E-14, 1.481E-15)  1.00E-07
  1.445E+02 2.69658E-27 -1.912E-02 ( 3.168E-14, 1.757E-15) ( 4.108E-14, 1.464E-15)  1.00E-07
  1.450E+02 2.61843E-27 -1.937E-02 ( 3.124E-14, 1.744E-15) ( 4.047E-14, 1.447E-15)  1.00E-07
  1.455E+02 2.54205E-27 -1.963E-02 ( 3.080E-14, 1.731E-15) ( 3.985E-14, 1.430E-15)  1.00E-07
  1.460E+02 2.46740E-27 -1.989E-02 ( 3.037E-14, 1.719E-15) ( 3.924E-14, 1.413E-15)  1.00E-07
  1.465E+02 2.39446E-27 -2.015E-02 ( 2.995E-14, 1.706E-15) ( 3.863E-14, 1.395E-15)  1.00E-07
  1.470E+02 2.32318E-27 -2.041E-02 ( 2.954E-14, 1.694E-15) ( 3.802E-14, 1.377E-15)  1.00E-07
  1.475E+02 2.25354E-27 -2.068E-02 ( 2.914E-14, 1.682E-15) ( 3.741E-14, 1.360E-15)  1.00E-07
  1.480E+02 2.18550E-27 -2.095E-02 ( 2.874E-14, 1.670E-15) ( 3.681E-14, 1.342E-15)  1.00E-07
  1.485E+02 2.11905E-27 -2.123E-02 ( 2.835E-14, 1.658E-15) ( 3.620E-14, 1.324E-15)  1.00E-07
  1.490E+02 2.05414E-27 -2.151E-02 ( 2.797E-14, 1.646E-15) ( 3.560E-14, 1.306E-15)  1.00E-07
  1.495E+02 1.99076E-27 -2.179E-02 ( 2.760E-14, 1.635E-15) ( 3.500E-14, 1.287E-15)  1.00E-07
  1.500E+02 1.92888E-27 -2.208E-02 ( 2.723E-14, 1.623E-15) ( 3.440E-14, 1.269E-15)  1.00E-07
  1.505E+02 1.86846E-27 -2.237E-02 ( 2.687E-14, 1.612E-15) ( 3.380E-14, 1.250E-15)  1.00E-07
  1.510E+02 1.80949E-27 -2.267E-02 ( 2.651E-14, 1.601E-15) ( 3.320E-14, 1.231E-15)  1.00E-07
  1.515E+02 1.75194E-27 -2.297E-02 ( 2.617E-14, 1.590E-15) ( 3.261E-14, 1.212E-15)  1.00E-07
  1.520E+02 1.69578E-27 -2.327E-02 ( 2.583E-14, 1.579E-15) ( 3.201E-14, 1.193E-15)  1.00E-07
  1.525E+02 1.64100E-27 -2.358E-02 ( 2.550E-14, 1.569E-15) ( 3.142E-14, 1.174E-15)  1.00E-07
  1.530E+02 1.58757E-27 -2.389E-02 ( 2.517E-14, 1.558E-15) ( 3.082E-14, 1.155E-15)  1.00E-07
  1.535E+02 1.53546E-27 -2.420E-02 ( 2.485E-14, 1.548E-15) ( 3.023E-14, 1.136E-15)  1.00E-07
  1.540E+02 1.48466E-27 -2.452E-02 ( 2.454E-14, 1.538E-15) ( 2.964E-14, 1.116E-15)  1.00E-07
  1.545E+02 1.43515E-27 -2.483E-02 ( 2.424E-14, 1.528E-15) ( 2.905E-14, 1.096E-15)  1.00E-07
  1.550E+02 1.38690E-27 -2.515E-02 ( 2.394E-14, 1.518E-15) ( 2.847E-14, 1.077E-15)  1.00E-07
  1.555E+02 1.33990E-27 -2.548E-02 ( 2.365E-14, 1.509E-15) ( 2.788E-14, 1.057E-15)  1.00E-07
  1.560E+02 1.29413E-27 -2.580E-02 ( 2.336E-14, 1.499E-15) ( 2.729E-14, 1.037E-15)  1.00E-07
  1.565E+02 1.24956E-27 -2.612E-02 ( 2.308E-14, 1.490E-15) ( 2.671E-14, 1.017E-15)  1.00E-07
  1.570E+02 1.20618E-27 -2.645E-02 ( 2.281E-14, 1.481E-15) ( 2.613E-14, 9.967E-16)  1.00E-07
  1.575E+02 1.16398E-27 -2.677E-02 ( 2.255E-14, 1.472E-15) ( 2.554E-14, 9.765E-16)  1.00E-07
  1.580E+02 1.12293E-27 -2.710E-02 ( 2.229E-14, 1.463E-15) ( 2.496E-14, 9.561E-16)  1.00E-07
  1.585E+02 1.08303E-27 -2.742E-02 ( 2.204E-14, 1.455E-15) ( 2.438E-14, 9.357E-16)  1.00E-07
  1.590E+02 1.04424E-27 -2.774E-02 ( 2.179E-14, 1.446E-15) ( 2.380E-14, 9.151E-16)  1.00E-07
  1.595E+02 1.00657E-27 -2.806E-02 ( 2.155E-14, 1.438E-15) ( 2.322E-14, 8.945E-16)  1.00E-07
  1.600E+02 9.69990E-28 -2.837E-02 ( 2.132E-14, 1.430E-15) ( 2.265E-14, 8.738E-16)  1.00E-07
  1.605E+02 9.34488E-28 -2.867E-02 ( 2.109E-14, 1.422E-15) ( 2.207E-14, 8.530E-16)  1.00E-07
  1.610E+02 9.00053E-28 -2.897E-02 ( 2.087E-14, 1.415E-15) ( 2.149E-14, 8.322E-16)  1.00E-07
  1.615E+02 8.66668E-28 -2.926E-02 ( 2.065E-14, 1.407E-15) ( 2.092E-14, 8.112E-16)  1.00E-07
  1.620E+02 8.34322E-28 -2.954E-02 ( 2.044E-14, 1.400E-15) ( 2.034E-14, 7.902E-16)  1.00E-07
  1.625E+02 8.03003E-28 -2.981E-02 ( 2.024E-14, 1.393E-15) ( 1.977E-14, 7.691E-16)  1.00E-07
  1.630E+02 7.72697E-28 -3.006E-02 ( 2.004E-14, 1.386E-15) ( 1.920E-14, 7.479E-16)  1.00E-07
  1.635E+02 7.43393E-28 -3.029E-02 ( 1.985E-14, 1.379E-15) ( 1.862E-14, 7.266E-16)  1.00E-07
  1.640E+02 7.15080E-28 -3.051E-02 ( 1.967E-14, 1.373E-15) ( 1.805E-14, 7.053E-16)  1.00E-07
  1.645E+02 6.87746E-28 -3.070E-02 ( 1.949E-14, 1.366E-15) ( 1.748E-14, 6.839E-16)  1.00E-07
  1.650E+02 6.61383E-28 -3.086E-02 ( 1.932E-14, 1.360E-15) ( 1.691E-14, 6.625E-16)  1.00E-07
  1.655E+02 6.35978E-28 -3.100E-02 ( 1.915E-14, 1.354E-15) ( 1.634E-14, 6.410E-16)  1.00E-07
  1.660E+02 6.11522E-28 -3.110E-02 ( 1.899E-14, 1.349E-15) ( 1.577E-14, 6.194E-16)  1.00E-07
  1.665E+02 5.88006E-28 -3.116E-02 ( 1.883E-14, 1.343E-15) ( 1.520E-14, 5.978E-16)  1.00E-07
  1.670E+02 5.65421E-28 -3.118E-02 ( 1.868E-14, 1.338E-15) ( 1.463E-14, 5.761E-16)  1.00E-07
  1.675E+02 5.43758E-28 -3.115E-02 ( 1.854E-14, 1.333E-15) ( 1.407E-14, 5.544E-16)  1.00E-07
  1.680E+02 5.23009E-28 -3.107E-02 ( 1.840E-14, 1.328E-15) ( 1.350E-14, 5.326E-16)  1.00E-07
  1.685E+02 5.03167E-28 -3.092E-02 ( 1.827E-14, 1.323E-15) ( 1.293E-14, 5.108E-16)  1.00E-07
  1.690E+02 4.84222E-28 -3.071E-02 ( 1.815E-14, 1.318E-15) ( 1.237E-14, 4.889E-16)  1.00E-07
  1.695E+02 4.66169E-28 -3.043E-02 ( 1.803E-14, 1.314E-15) ( 1.180E-14, 4.670E-16)  1.00E-07
  1.700E+02 4.49001E-28 -3.007E-02 ( 1.791E-14, 1.310E-15) ( 1.124E-14, 4.450E-16)  1.00E-07
  1.705E+02 4.32711E-28 -2.963E-02 ( 1.780E-14, 1.306E-15) ( 1.067E-14, 4.230E-16)  1.00E-07
  1.710E+02 4.17292E-28 -2.909E-02 ( 1.770E-14, 1.302E-15) ( 1.011E-14, 4.010E-16)  1.00E-07
  1.715E+02 4.02740E-28 -2.845E-02 ( 1.760E-14, 1.299E-15) ( 9.546E-15, 3.789E-16)  1.00E-07
  1.720E+02 3.89048E-28 -2.770E-02 ( 1.751E-14, 1.295E-15) ( 8.983E-15, 3.568E-16)  1.00E-07
  1.725E+02 3.76211E-28 -2.685E-02 ( 1.742E-14, 1.292E-15) ( 8.420E-15, 3.346E-16)  1.00E-07
  1.730E+02 3.64225E-28 -2.587E-02 ( 1.734E-14, 1.289E-15) ( 7.857E-15, 3.125E-16)  1.00E-07
  1.735E+02 3.53085E-28 -2.477E-02 ( 1.727E-14, 1.286E-15) ( 7.295E-15, 2.902E-16)  1.00E-07
  1.740E+02 3.42787E-28 -2.354E-02 ( 1.720E-14, 1.284E-15) ( 6.732E-15, 2.680E-16)  1.00E-07
  1.745E+02 3.33327E-28 -2.218E-02 ( 1.713E-14, 1.282E-15) ( 6.171E-15, 2.458E-16)  1.00E-07
  1.750E+02 3.24702E-28 -2.070E-02 ( 1.708E-14, 1.279E-15) ( 5.609E-15, 2.235E-16)  1.00E-07
  1.755E+02 3.16907E-28 -1.908E-02 ( 1.702E-14, 1.278E-15) ( 5.047E-15, 2.012E-16)  1.00E-07
  1.760E+02 3.09941E-28 -1.734E-02 ( 1.698E-14, 1.276E-15) ( 4.486E-15, 1.789E-16)  1.00E-07
  1.765E+02 3.03800E-28 -1.547E-02 ( 1.693E-14, 1.274E-15) ( 3.925E-15, 1.566E-16)  1.00E-07
  1.770E+02 2.98483E-28 -1.350E-02 ( 1.690E-14, 1.273E-15) ( 3.364E-15, 1.342E-16)  1.00E-07
  1.775E+02 2.93987E-28 -1.142E-02 ( 1.687E-14, 1.272E-15) ( 2.803E-15, 1.119E-16)  1.00E-07
  1.780E+02 2.90310E-28 -9.245E-03 ( 1.684E-14, 1.271E-15) ( 2.242E-15, 8.953E-17)  1.00E-07
  1.785E+02 2.87453E-28 -7.004E-03 ( 1.682E-14, 1.270E-15) ( 1.682E-15, 6.714E-17)  1.00E-07
  1.790E+02 2.85412E-28 -4.701E-03 ( 1.681E-14, 1.270E-15) ( 1.121E-15, 4.477E-17)  1.00E-07
  1.795E+02 2.84188E-28 -2.362E-03 ( 1.680E-14, 1.269E-15) ( 5.605E-16, 2.238E-17)  1.00E-07
  1.800E+02 2.83779E-28 -3.274E-17 ( 1.680E-14, 1.269E-15) ( 7.863E-30, 3.176E-31)  3.78E-07

  **** DPWA0 ENDED ************************************************************

